"length_url","length_hostname","ip","nb_dots","nb_hyphens","nb_at","nb_qm","nb_and","nb_or","nb_eq","nb_underscore","nb_tilde","nb_percent","nb_slash","nb_star","nb_colon","nb_comma","nb_semicolumn","nb_dollar","nb_space","nb_www","nb_com","nb_dslash","http_in_path","https_token","ratio_digits_url","ratio_digits_host","punycode","port","tld_in_path","tld_in_subdomain","abnormal_subdomain","nb_subdomains","prefix_suffix","random_domain","shortening_service","path_extension","nb_redirection","nb_external_redirection","length_words_raw","char_repeat","shortest_words_raw","shortest_word_host","shortest_word_path","longest_words_raw","longest_word_host","longest_word_path","avg_words_raw","avg_word_host","avg_word_path","phish_hints","domain_in_brand","brand_in_subdomain","brand_in_path","suspecious_tld","statistical_report","nb_hyperlinks","ratio_intHyperlinks","ratio_extHyperlinks","ratio_nullHyperlinks","nb_extCSS","ratio_intRedirection","ratio_extRedirection","ratio_intErrors","ratio_extErrors","login_form","external_favicon","links_in_tags","submit_email","ratio_intMedia","ratio_extMedia","sfh","iframe","popup_window","safe_anchor","onmouseover","right_clic","empty_title","domain_in_title","domain_with_copyright","whois_registered_domain","domain_registration_length","domain_age","web_traffic","dns_record","google_index","page_rank","status"
"51","13","0","1","0","0","0","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","0","0","1","0.058823529","0","0","0","0","0","0","1","0","0","0","0","0","0","6","2","1","9","1","9","9","9","5.666666667","9","5","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","337","4410","0","0","1","2","unsafe"
"35","14","0","2","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","1","0","0","0","4","3","3","3","4","8","6","8","5.25","4.5","6","0","0","0","0","0","0","95","0.978947368","0.021052632","0","0","0","0.5","0","0","0","0","100","0","100","0","0","0","0","77.77777778","0","0","0","0","0","0","328","6977","120226","0","0","5","safe"
"68","18","0","2","7","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","1","0","0","0","1","0.073529412","0","0","0","0","0","0","2","0","0","1","0","1","0","10","4","1","3","1","10","10","7","4.7","6.5","4.25","0","0","0","0","0","0","54","0.666666667","0.333333333","0","0","0","0.666666667","0","0.5","0","0","80","0","100","0","0","0","0","30.43478261","0","0","0","1","0","0","79","5034","204376","0","0","4","safe"
"30","22","0","2","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","1","0.033333333","0.045454545","0","0","0","0","0","2","0","0","0","0","1","0","2","3","3","3","0","14","14","0","8.5","8.5","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","270","-1","4286481","0","0","2","safe"
"29","21","0","2","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","1","0","2","1","7","7","0","9","9","0","8","8","0","0","0","0","0","0","0","51","0.607843137","0.392156863","0","0","0","0.05","0","0","0","1","52.94117647","0","100","0","0","0","0","37.5","0","0","0","0","1","0","1645","6391","413","0","0","5","safe"
"70","43","0","5","2","0","1","0","0","1","0","0","0","3","0","1","0","0","0","0","0","1","0","0","1","0.071428571","0.046511628","0","0","0","1","1","3","0","0","0","0","0","0","9","3","2","3","2","15","7","15","5.555555556","4.714285714","8.5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","226","505","0","0","1","0","unsafe"
"105","18","0","3","7","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","1","0","0","0","0","0.057142857","0","0","0","0","0","0","3","0","0","0","0","0","0","13","6","3","3","3","10","10","9","6.230769231","6.5","6.181818182","0","0","0","0","0","0","177","0.971751412","0.028248588","0","1","0","0","0","0","0","1","90","0","100","0","0","0","0","98.7012987","0","0","0","0","1","0","3537","3037","3636","0","0","5","safe"
"148","16","1","2","1","0","1","0","0","3","4","0","0","11","1","1","0","0","0","0","1","0","0","0","0","0.236486486","0","0","0","0","0","0","2","1","0","0","0","0","0","17","6","1","3","1","43","8","43","6.882352941","5.5","7.066666667","1","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","1","0","0","0","100","0","0","0","0","0","0","0","1","0","0","577","883","0","0","1","0","unsafe"
"127","50","1","4","1","0","1","2","0","3","2","0","0","5","0","1","0","0","0","0","0","1","0","0","1","0.118110236","0","0","0","0","1","0","3","1","0","0","0","0","0","13","8","2","3","2","17","13","17","7.769230769","8.4","7.375","0","0","0","0","0","0","51","1","0","0","0","0","0","0","0","0","0","100","0","100","0","0","0","0","100","0","0","0","1","1","0","25","3992","5697976","0","1","0","unsafe"
"57","23","0","3","3","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","7","4","2","3","2","15","15","7","5.714285714","9","4.4","0","0","0","0","0","0","47","0.893617021","0.106382979","0","0","0","0","0","0","0","0","77.77777778","0","100","0","0","0","0","50","0","0","0","1","1","0","26","8373","1352921","0","0","4","safe"
"70","45","1","5","2","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0.242857143","0.377777778","0","0","0","0","1","3","0","0","1","0","0","0","9","3","1","1","3","14","14","6","5.555555556","6","4.666666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","228","5616","0","0","1","5","unsafe"
"31","24","0","2","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","3","3","3","0","16","16","0","9.5","9.5","0","0","0","0","0","0","0","45","0.044444444","0.955555556","0","0","0","0.069767442","0","0","0","1","0","0","0","100","0","0","0","0","0","0","0","1","1","0","74","3579","3148672","0","0","2","safe"
"24","16","0","3","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","3","0","1","0","0","0","0","3","3","1","1","0","7","7","0","3.666666667","3.666666667","0","0","0","0","0","0","0","8","0","1","0","1","0","0","0","0.125","0","1","0","0","0","100","0","0","0","0","0","0","0","0","0","0","2692","-1","0","0","0","3","safe"
"26","18","0","2","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","1","0.038461538","0.055555556","0","0","0","0","0","2","0","0","0","0","0","0","2","3","3","3","0","10","10","0","6.5","6.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","7","-1","0","0","0","1","safe"
"51","17","0","1","0","0","1","0","0","1","0","0","0","6","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","5","1","2","13","2","13","13","8","6.8","13","5.25","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","1","1","0","0","210","155","9655552","0","1","0","unsafe"
"303","15","1","3","1","0","1","6","0","6","0","0","0","9","0","1","0","6","0","0","0","0","0","0","0","0.287128713","0","0","0","0","0","0","3","1","0","0","0","0","0","23","15","2","8","2","32","8","32","11.56521739","8","11.72727273","4","0","0","0","0","0","17","0.705882353","0.294117647","0","0","0","0","0","0","0","1","33.33333333","0","75","25","0","0","0","100","0","0","0","1","1","0","69","-1","0","0","1","0","unsafe"
"26","17","0","2","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","3","3","3","0","9","9","0","6","6","0","0","0","0","0","0","0","88","0.056818182","0.943181818","0","2","0","0.012048193","0","0.120481928","0","1","7.692307692","0","0","100","0","0","0","20","0","0","0","0","1","0","376","6564","51845","0","0","4","safe"
"27","19","0","2","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","4","3","3","0","11","11","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","591","5617","0","0","0","2","safe"
"59","15","0","2","0","0","0","0","0","0","4","0","0","4","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","1","0","8","3","1","3","1","10","7","10","5.125","5","5.166666667","0","0","0","0","0","0","66","0.848484848","0.151515152","0","1","0","0","0","0","0","1","89.28571429","0","0","0","0","0","0","20","0","0","0","0","1","0","507","8829","2635","0","0","6","safe"
"30","21","0","2","1","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","3","0","2","2","0","8","8","0","5","5","0","0","1","0","0","0","0","14","0.071428571","0.928571429","0","0","0","0.230769231","0","0","0","1","0","0","0","0","0","0","0","14.28571429","0","0","0","1","0","0","373","7296","0","0","1","5","unsafe"
"42","22","0","2","0","0","0","0","0","0","1","0","0","5","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","5","4","1","3","1","14","14","4","5","8.5","2.666666667","0","0","0","0","0","0","511","0.931506849","0.068493151","0","0","0","0.457142857","0","0.2","0","0","93.75","0","96.49122807","3.50877193","0","1","0","41.81818182","0","0","0","1","1","0","295","7740","779","0","0","6","safe"
"39","31","0","2","3","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","1","0","5","3","3","3","0","8","8","0","4.6","4.6","0","0","0","0","0","0","0","126","0.968253968","0.031746032","0","0","0","0.25","0","0","0","0","0","0","100","0","0","0","0","90","0","0","0","1","1","0","203","2718","0","0","0","2","safe"
"33","11","0","2","1","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","1","1","0","0","0","0","5","3","2","3","2","4","4","4","3.4","3.5","3.333333333","0","0","0","0","0","0","36","0.527777778","0.472222222","0","0","0","0.411764706","0","0.117647059","0","0","100","0","0","0","0","0","0","10.52631579","0","0","0","0","1","1","0","-1","163131","0","0","4","safe"
"41","21","0","2","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","1","0.146341463","0.285714286","0","0","0","0","0","2","0","0","0","0","0","0","3","0","5","5","11","12","12","11","9.333333333","8.5","11","0","0","0","0","0","0","50","1","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","100","0","0","0","1","1","0","2696","7530","23288","0","1","4","unsafe"
"50","16","0","3","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","1","0","0","0","1","0.04","0","0","0","0","0","0","3","0","0","0","0","0","0","5","4","3","3","4","10","8","10","7","5.5","8","0","0","0","0","0","0","25","0.84","0.16","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","42.85714286","0","0","0","1","0","0","294","7376","6362655","0","0","5","safe"
"25","16","0","2","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","3","3","3","0","8","8","0","5.5","5.5","0","0","0","0","0","0","0","14","0.785714286","0.214285714","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","60","0","0","0","0","1","0","455","9041","1936483","0","0","4","safe"
"55","18","0","2","0","0","0","0","0","0","0","0","0","6","0","1","0","0","0","0","1","0","0","0","0","0.018181818","0.055555556","0","0","0","0","0","2","0","0","0","0","1","0","6","3","2","3","2","10","10","10","6.333333333","6.5","6.25","0","0","0","0","0","0","123","0.642276423","0.357723577","0","0","0","0.136363636","0","0","0","0","100","0","0","100","0","0","0","27.77777778","0","0","0","1","0","0","179","3839","21416","0","1","6","safe"
"36","15","0","2","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","1","0.055555556","0","0","0","0","0","0","2","0","0","0","0","0","0","4","1","3","11","3","11","11","5","5.5","11","3.666666667","0","0","0","0","0","0","41","0.951219512","0.048780488","0","0","0","0.5","0","0","0","0","100","0","100","0","0","0","0","66.66666667","0","0","0","1","0","0","309","-1","0","0","1","0","unsafe"
"45","17","0","3","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","4","1","4","11","4","11","11","8","7","11","5.666666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1818","8021772","0","1","0","unsafe"
"70","49","1","5","2","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0.242857143","0.346938776","0","0","0","0","1","3","0","0","1","0","0","0","9","3","1","1","2","14","14","5","5.555555556","6.666666667","3.333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","218","5626","0","0","1","5","unsafe"
"76","50","1","4","1","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","1","0","0","1","0.144736842","0","0","0","0","1","0","3","1","0","0","0","1","0","7","3","2","3","2","15","13","15","8.428571429","8.4","8.5","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","100","0","0","0","1","0","0","15","4003","5816617","0","1","0","unsafe"
"106","19","1","2","1","0","0","0","0","0","0","0","0","9","0","1","0","0","0","0","1","0","0","0","1","0.150943396","0","0","0","0","0","0","2","1","0","0","0","1","0","10","12","2","3","2","32","11","32","8.6","7","9","3","0","0","0","0","0","88","0.897727273","0.102272727","0","0","0","0.555555556","0","0.222222222","1","0","85.71428571","0","100","0","0","0","0","85.71428571","0","0","0","1","0","0","146","2046","0","0","1","0","unsafe"
"30","21","0","2","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","3","3","3","0","13","13","0","8","8","0","0","0","0","0","0","0","110","0.772727273","0.227272727","0","2","0","0.08","0","0","0","1","82.35294118","0","0","100","0","0","0","30.76923077","0","0","0","0","0","0","222","-1","211600","0","0","4","safe"
"22","14","0","3","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","1","0","2","3","3","3","0","4","4","0","3.5","3.5","0","0","0","0","0","0","0","126","0.714285714","0.285714286","0","3","0","0.055555556","0","0.055555556","0","1","61.11111111","0","66.66666667","33.33333333","0","0","0","81.1965812","0","0","0","1","1","0","99","-1","555264","0","0","2","safe"
"41","17","0","3","1","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","3","1","0","0","0","0","0","6","3","2","2","3","7","7","7","4.333333333","4","4.666666667","0","0","0","0","0","0","4","0.25","0.75","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-1","0","0","1","0","unsafe"
"70","27","0","4","1","0","1","0","0","1","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","6","4","3","3","4","17","7","17","8","5.666666667","10.33333333","0","0","0","0","0","2","90","0.955555556","0.044444444","0","0","0","0.25","0","0","0","0","100","0","0","0","0","0","0","83.33333333","0","0","0","1","1","0","360","4286","262783","0","0","4","safe"
"42","14","0","2","0","0","1","0","0","1","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0.047619048","0.142857143","0","0","0","0","0","2","0","0","0","0","0","0","4","2","3","3","8","9","5","9","6.25","4","8.5","0","0","0","0","1","0","8","0.125","0.875","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2430","1953","4365","0","0","3","unsafe"
"56","25","0","2","1","0","1","0","0","1","0","0","0","3","0","1","0","0","0","0","0","0","0","0","1","0.053571429","0","0","0","0","0","0","2","1","0","0","0","1","0","6","0","3","5","3","15","8","15","6.833333333","6.666666667","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1192","-1","590567","0","1","2","unsafe"
"27","19","0","2","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","0","1","0","0","1","0","2","3","3","3","0","11","11","0","7","7","0","0","0","0","0","0","0","34","0.676470588","0.323529412","0","1","0","0.090909091","0","0.090909091","0","1","83.33333333","0","92.85714286","7.142857143","0","0","0","41.66666667","0","0","0","1","1","0","79","1382","67497","0","0","2","safe"
"30","13","0","2","1","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","1","0","4","3","3","3","3","5","5","4","3.75","4","3.5","1","0","0","0","0","0","50","0.76","0.24","0","0","0","0.583333333","0","0","0","0","0","0","0","100","0","0","0","53.33333333","0","0","0","1","0","0","3162","3777","6328","0","0","7","safe"
"38","18","0","3","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","5","0","1","1","4","9","9","6","4.4","4","5","0","1","0","0","0","0","152","0.947368421","0.052631579","0","0","0","0.125","0","0.25","0","0","100","0","100","0","0","0","0","63.63636364","0","0","0","0","0","0","902","7133","12","0","1","7","safe"
"75","42","0","6","2","1","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","1","0","0","1","0.08","0.142857143","0","0","1","0","0","3","0","0","1","0","0","0","10","4","1","1","3","17","8","17","5.5","4.571428571","7.666666667","0","0","0","0","0","0","21","0.19047619","0.80952381","0","1","0","0.294117647","0","0","0","1","0","0","20","80","0","0","0","25","0","0","0","1","1","0","217","5626","0","0","1","5","unsafe"
"77","16","0","3","3","0","0","0","0","0","1","0","0","5","0","1","0","0","0","0","1","1","0","0","1","0.103896104","0","0","0","1","0","0","3","0","0","0","0","2","0","10","6","2","3","2","10","8","10","5.7","5.5","5.75","0","0","0","0","0","0","85","0.929411765","0.070588235","0","0","0","0","0","0.166666667","0","0","87.5","0","66.66666667","33.33333333","0","0","0","0","0","0","0","1","1","0","120","9010","446919","0","1","5","safe"
"77","27","1","3","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","1","0","0","0","0","0.337662338","0","0","0","0","0","0","3","0","0","0","0","0","0","5","6","3","3","3","32","19","32","12.2","11","13","0","0","0","0","0","0","78","0.884615385","0.115384615","0","0","0","0.444444444","0","0.222222222","1","0","85.71428571","0","100","0","0","0","0","86.04651163","0","0","0","1","0","0","214","152","5008870","0","1","0","unsafe"
